dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value
TjPwm5FAwoE,2022Q2,ZifoCg4OvIj,lPz9wTFy34l,70212,61
TjPwm5FAwoE,2022Q2,c6yCKEAemfr,lPz9wTFy34l,70212,57
TjPwm5FAwoE,2022Q2,jhngb8KdYU1,lPz9wTFy34l,70212,27
TjPwm5FAwoE,2022Q2,yYG52aLO1GK,lPz9wTFy34l,70212,45
TjPwm5FAwoE,2022Q2,t0KQQSZk9rF,lPz9wTFy34l,70212,34
TjPwm5FAwoE,2022Q2,ZrUjQFzR1gM,lPz9wTFy34l,70212,185
TjPwm5FAwoE,2022Q2,A0e3A15Lh1d,lPz9wTFy34l,70212,13
TjPwm5FAwoE,2022Q2,kKsL2QkNR4K,lPz9wTFy34l,70212,40
TjPwm5FAwoE,2022Q2,X6efCWparbb,lPz9wTFy34l,70212,25
TjPwm5FAwoE,2022Q2,NJKcpotvrAQ,lPz9wTFy34l,70212,65
TjPwm5FAwoE,2022Q2,gVZ58EQOH6K,lPz9wTFy34l,70212,107
TjPwm5FAwoE,2022Q2,RiIZqF2hfqY,lPz9wTFy34l,70212,71
TjPwm5FAwoE,2022Q2,KjMGcLd3XXd,lPz9wTFy34l,70212,520
TjPwm5FAwoE,2022Q2,DAcTRfO0CNG,lPz9wTFy34l,70212,18
TjPwm5FAwoE,2022Q2,XFEHZnnEGkT,lPz9wTFy34l,70212,173
TjPwm5FAwoE,2022Q2,vugElbQMtcL,lPz9wTFy34l,70212,241
TjPwm5FAwoE,2022Q2,tfEtbnUgkGv,lPz9wTFy34l,70212,36
TjPwm5FAwoE,2022Q2,PPb3XMcCAf3,lPz9wTFy34l,70212,43
TjPwm5FAwoE,2022Q2,ZWAdop7zYgJ,lPz9wTFy34l,70212,100
TjPwm5FAwoE,2022Q2,JnsP1SLvvsw,lPz9wTFy34l,70212,13
TjPwm5FAwoE,2022Q2,nYIBsKHueFr,lPz9wTFy34l,70212,20
TjPwm5FAwoE,2022Q2,TWJPFfCeHES,lPz9wTFy34l,70212,34
TjPwm5FAwoE,2022Q2,YBG39jGSV17,lPz9wTFy34l,70212,18
TjPwm5FAwoE,2022Q2,d3thFMLEOGr,lPz9wTFy34l,70212,130
TjPwm5FAwoE,2022Q2,bifefa8JnfN,lPz9wTFy34l,70212,161
TjPwm5FAwoE,2022Q2,awoAlwC06Go,lPz9wTFy34l,70212,163
TjPwm5FAwoE,2022Q2,e2cMNKCnHOw,lPz9wTFy34l,70212,22
TjPwm5FAwoE,2022Q2,xfxtwRZ7Ejp,lPz9wTFy34l,70212,37
TjPwm5FAwoE,2022Q2,i4KTQ0RGK3T,lPz9wTFy34l,70212,45
TjPwm5FAwoE,2022Q2,hFwwNnFm1B8,lPz9wTFy34l,70212,140
TjPwm5FAwoE,2022Q2,U6Mo4GsQKwT,lPz9wTFy34l,70212,109
TjPwm5FAwoE,2022Q2,webeuXrveDi,lPz9wTFy34l,70212,396
TjPwm5FAwoE,2022Q2,I2tQnsS7wn6,lPz9wTFy34l,70212,138
TjPwm5FAwoE,2022Q2,tNf8m963xKK,lPz9wTFy34l,70212,90
TjPwm5FAwoE,2022Q2,aoY0wrz6qBF,lPz9wTFy34l,70212,52
TjPwm5FAwoE,2022Q2,QxSfgx5QfT7,lPz9wTFy34l,70212,42
TjPwm5FAwoE,2022Q2,FdqK3U8rDRX,lPz9wTFy34l,70212,78
TjPwm5FAwoE,2022Q2,QTFJClMfP8c,lPz9wTFy34l,70212,37
TjPwm5FAwoE,2022Q2,V1MbBFGqwbB,lPz9wTFy34l,70212,67
TjPwm5FAwoE,2022Q2,KQYxmgQNUSD,lPz9wTFy34l,70212,25
TjPwm5FAwoE,2022Q2,ZKVzRmYkKzQ,lPz9wTFy34l,70212,384
TjPwm5FAwoE,2022Q2,lKLoN95Lufh,lPz9wTFy34l,70212,36
TjPwm5FAwoE,2022Q2,lYNYlzUvgos,lPz9wTFy34l,70212,51
TjPwm5FAwoE,2022Q2,vIB6Ofu2fJp,lPz9wTFy34l,70212,39
TjPwm5FAwoE,2022Q2,asg9aIblmr6,lPz9wTFy34l,70212,45
TjPwm5FAwoE,2022Q2,j7218NqxjYe,lPz9wTFy34l,70212,56
TjPwm5FAwoE,2022Q2,QvQ5bpVOJDj,lPz9wTFy34l,70212,200
TjPwm5FAwoE,2022Q2,nmdSUueCjti,lPz9wTFy34l,70212,144
TjPwm5FAwoE,2022Q2,elnT3rmS6qj,lPz9wTFy34l,70212,26
TjPwm5FAwoE,2022Q2,WQny6fFqvYX,lPz9wTFy34l,70212,30
TjPwm5FAwoE,2022Q2,kdUL3XxL1bF,lPz9wTFy34l,70212,507
TjPwm5FAwoE,2022Q2,JTNDUJAu3DA,lPz9wTFy34l,70212,221
TjPwm5FAwoE,2022Q2,MzafLLW5jpx,lPz9wTFy34l,70212,25
TjPwm5FAwoE,2022Q2,ME9FWjRMe4e,lPz9wTFy34l,70212,47
TjPwm5FAwoE,2022Q2,TJp862VOKlS,lPz9wTFy34l,70212,55
TjPwm5FAwoE,2022Q2,uUmAJIXkmsO,lPz9wTFy34l,70212,313
TjPwm5FAwoE,2022Q2,GTQqEhUUV1F,lPz9wTFy34l,70212,17
TjPwm5FAwoE,2022Q2,dSJcUkmJWvZ,lPz9wTFy34l,70212,27
TjPwm5FAwoE,2022Q2,I6v4GYaXpQC,lPz9wTFy34l,70212,62
TjPwm5FAwoE,2022Q2,hCuRPOStRLU,lPz9wTFy34l,70212,84
TjPwm5FAwoE,2022Q2,QtJyTjN5faU,lPz9wTFy34l,70212,145
TjPwm5FAwoE,2022Q2,UBe2SLdSmxV,lPz9wTFy34l,70212,343
TjPwm5FAwoE,2022Q2,KxEa3dXzAYv,lPz9wTFy34l,70212,410
TjPwm5FAwoE,2022Q2,QDkCAOGVng6,lPz9wTFy34l,70212,25
TjPwm5FAwoE,2022Q2,IJwB2CRmy7D,lPz9wTFy34l,70212,290
TjPwm5FAwoE,2022Q2,DfdvXXyNSoV,lPz9wTFy34l,70212,464
TjPwm5FAwoE,2022Q2,rlAmYWNUTnR,lPz9wTFy34l,70212,236
TjPwm5FAwoE,2022Q2,l7dBO27dhA6,lPz9wTFy34l,70212,940
TjPwm5FAwoE,2022Q2,xf9Q4yYDlq5,lPz9wTFy34l,70212,86
TjPwm5FAwoE,2022Q2,rnZaJL4iEBz,lPz9wTFy34l,70212,18
TjPwm5FAwoE,2022Q2,kny7mdXnSEx,lPz9wTFy34l,70212,34
TjPwm5FAwoE,2022Q2,RovRnV9RWFd,lPz9wTFy34l,70212,58
TjPwm5FAwoE,2022Q2,Kwts2m2rUUp,lPz9wTFy34l,70212,130
TjPwm5FAwoE,2022Q2,TM31sX4CThP,lPz9wTFy34l,70212,146
TjPwm5FAwoE,2022Q2,Ui58kwN6uQ0,lPz9wTFy34l,70212,40
TjPwm5FAwoE,2022Q2,SfB5NwJXaot,lPz9wTFy34l,70212,90
TjPwm5FAwoE,2022Q2,AEZgWxwdbd9,lPz9wTFy34l,70212,107
TjPwm5FAwoE,2022Q2,BRlA0HkkMGM,lPz9wTFy34l,70212,208
TjPwm5FAwoE,2022Q2,RxHTSbz8VN5,lPz9wTFy34l,70212,133
TjPwm5FAwoE,2022Q2,euFWewBZ5Xr,lPz9wTFy34l,70212,53
TjPwm5FAwoE,2022Q2,v4ZYs2QjOQO,lPz9wTFy34l,70212,26
TjPwm5FAwoE,2022Q2,wtV2TtEPCCZ,lPz9wTFy34l,70212,371
TjPwm5FAwoE,2022Q2,aoJNeHN9JFY,lPz9wTFy34l,70212,33
TjPwm5FAwoE,2022Q2,DhPZWGceA1Q,lPz9wTFy34l,70212,48
TjPwm5FAwoE,2022Q2,SufFhnSEIKA,lPz9wTFy34l,70212,30
TjPwm5FAwoE,2022Q2,GDCM1IWa7Zh,lPz9wTFy34l,70212,105
TjPwm5FAwoE,2022Q2,KujnNfVcY2N,lPz9wTFy34l,70212,79
TjPwm5FAwoE,2022Q2,dQk8ubXxXLX,lPz9wTFy34l,70212,37
TjPwm5FAwoE,2022Q2,d9VvJxm3TX0,lPz9wTFy34l,70212,31
TjPwm5FAwoE,2022Q2,EQs1z4T6WiJ,lPz9wTFy34l,70212,29
TjPwm5FAwoE,2022Q2,VqeMGiX9sMV,lPz9wTFy34l,70212,36
TjPwm5FAwoE,2022Q2,XvVmyn071HT,lPz9wTFy34l,70212,57
TjPwm5FAwoE,2022Q2,QCY2lUMpt7f,lPz9wTFy34l,70212,48
TjPwm5FAwoE,2022Q2,T6VbSgxjG4o,lPz9wTFy34l,70212,33
TjPwm5FAwoE,2022Q2,a1KCMV2VRpC,lPz9wTFy34l,70212,232
TjPwm5FAwoE,2022Q2,X7deWPhTiIy,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,U8feQBluEhj,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,ccixNtjWLkf,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,nvJQYEQIFFM,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,YIxt0WtezdT,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,f0WCSs2fwvv,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,XLt8l1uPicg,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,DW7NajJs9ry,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,e9NQxtBNruk,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,P91Rf8wCj7Z,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,DXrgpyCKD21,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,zFzYdXMnPoP,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,cGvhZR5kDxQ,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,dYIdx3HoWbL,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,F42k81lXXMO,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,dRcaKumSx2h,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,pthlRKVLgNp,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,n5SZuEC3O1j,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,qr4pPLTe6Ki,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,DsuExtGvONG,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,CpZyeEzz39h,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,MAtmMxsNpeZ,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,sAnH4cWV41G,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,gsIY3JD3iHh,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,t0V5NCdjdPi,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,dSuHNzaRaSf,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,dl9g8UYxk20,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,Z6ZZLw50mAM,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,Nv5WX50ktwr,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,qiBueINJbti,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,wgqFTVU7Iky,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,DVF2BNdSzV9,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,VSHfWQyhzUu,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,o3nzTkLC1Pl,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,KCPICjUZcE4,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,z8MwD6T43n2,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,VsFXXXagVmp,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,yVFdJkYsLK5,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,hWWRAoV26mI,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,yIcfnuZhejK,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,eSZjKIwHPYi,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,IRD5QXalHtJ,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,srTptJGYtcK,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,admxsO3fTtq,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,p9u7nMWHEgF,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,pEAFBcOJIVF,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,t3snPDHuVBW,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,lUDMkJxSxHL,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,oJNbeCd6bvb,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,Uih0KGtvZeo,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,aUMEQzUKI0K,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,dZrjKdqCi1w,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,FmAQ159jI3w,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,z8UkGdr2xNs,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,ZifoCg4OvIj,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,c6yCKEAemfr,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,jhngb8KdYU1,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,yYG52aLO1GK,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,t0KQQSZk9rF,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,ZrUjQFzR1gM,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,A0e3A15Lh1d,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,kKsL2QkNR4K,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,X6efCWparbb,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,NJKcpotvrAQ,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,gVZ58EQOH6K,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,RiIZqF2hfqY,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,KjMGcLd3XXd,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,DAcTRfO0CNG,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,XFEHZnnEGkT,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,vugElbQMtcL,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,tfEtbnUgkGv,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,PPb3XMcCAf3,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,ZWAdop7zYgJ,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,JnsP1SLvvsw,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,nYIBsKHueFr,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,TWJPFfCeHES,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,YBG39jGSV17,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,d3thFMLEOGr,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,bifefa8JnfN,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,awoAlwC06Go,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,e2cMNKCnHOw,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,xfxtwRZ7Ejp,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,i4KTQ0RGK3T,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,hFwwNnFm1B8,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,U6Mo4GsQKwT,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,webeuXrveDi,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,I2tQnsS7wn6,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,tNf8m963xKK,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,aoY0wrz6qBF,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,QxSfgx5QfT7,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,FdqK3U8rDRX,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,QTFJClMfP8c,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,V1MbBFGqwbB,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,KQYxmgQNUSD,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,ZKVzRmYkKzQ,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,lKLoN95Lufh,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,lYNYlzUvgos,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,vIB6Ofu2fJp,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,asg9aIblmr6,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,j7218NqxjYe,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,QvQ5bpVOJDj,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,nmdSUueCjti,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,elnT3rmS6qj,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,WQny6fFqvYX,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,kdUL3XxL1bF,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,JTNDUJAu3DA,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,MzafLLW5jpx,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,ME9FWjRMe4e,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,TJp862VOKlS,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,uUmAJIXkmsO,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,GTQqEhUUV1F,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,dSJcUkmJWvZ,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,I6v4GYaXpQC,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,hCuRPOStRLU,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,QtJyTjN5faU,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,UBe2SLdSmxV,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,KxEa3dXzAYv,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,QDkCAOGVng6,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,IJwB2CRmy7D,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,DfdvXXyNSoV,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,rlAmYWNUTnR,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,l7dBO27dhA6,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,xf9Q4yYDlq5,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,rnZaJL4iEBz,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,kny7mdXnSEx,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,RovRnV9RWFd,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,Kwts2m2rUUp,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,TM31sX4CThP,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,Ui58kwN6uQ0,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,SfB5NwJXaot,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,AEZgWxwdbd9,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,BRlA0HkkMGM,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,RxHTSbz8VN5,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,euFWewBZ5Xr,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,v4ZYs2QjOQO,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,wtV2TtEPCCZ,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,aoJNeHN9JFY,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,DhPZWGceA1Q,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,SufFhnSEIKA,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,GDCM1IWa7Zh,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,KujnNfVcY2N,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,dQk8ubXxXLX,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,d9VvJxm3TX0,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,EQs1z4T6WiJ,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,VqeMGiX9sMV,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,XvVmyn071HT,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,QCY2lUMpt7f,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,T6VbSgxjG4o,QtSXSnPicKY,70212,1
TjPwm5FAwoE,2022Q2,a1KCMV2VRpC,QtSXSnPicKY,70212,0
TjPwm5FAwoE,2022Q2,X7deWPhTiIy,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,U8feQBluEhj,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,ccixNtjWLkf,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,nvJQYEQIFFM,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,YIxt0WtezdT,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,f0WCSs2fwvv,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,XLt8l1uPicg,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,DW7NajJs9ry,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,e9NQxtBNruk,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,P91Rf8wCj7Z,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,DXrgpyCKD21,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,zFzYdXMnPoP,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,cGvhZR5kDxQ,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,dYIdx3HoWbL,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,F42k81lXXMO,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,dRcaKumSx2h,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,pthlRKVLgNp,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,n5SZuEC3O1j,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,qr4pPLTe6Ki,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,DsuExtGvONG,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,CpZyeEzz39h,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,MAtmMxsNpeZ,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,sAnH4cWV41G,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,gsIY3JD3iHh,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,t0V5NCdjdPi,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,dSuHNzaRaSf,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,dl9g8UYxk20,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,Z6ZZLw50mAM,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,Nv5WX50ktwr,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,qiBueINJbti,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,wgqFTVU7Iky,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,DVF2BNdSzV9,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,VSHfWQyhzUu,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,o3nzTkLC1Pl,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,KCPICjUZcE4,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,z8MwD6T43n2,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,VsFXXXagVmp,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,yVFdJkYsLK5,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,hWWRAoV26mI,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,yIcfnuZhejK,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,eSZjKIwHPYi,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,IRD5QXalHtJ,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,srTptJGYtcK,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,admxsO3fTtq,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,p9u7nMWHEgF,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,pEAFBcOJIVF,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,t3snPDHuVBW,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,lUDMkJxSxHL,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,oJNbeCd6bvb,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,Uih0KGtvZeo,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,aUMEQzUKI0K,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,dZrjKdqCi1w,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,FmAQ159jI3w,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,z8UkGdr2xNs,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,ZifoCg4OvIj,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,c6yCKEAemfr,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,jhngb8KdYU1,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,yYG52aLO1GK,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,t0KQQSZk9rF,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,ZrUjQFzR1gM,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,A0e3A15Lh1d,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,kKsL2QkNR4K,LazyMB7eea7,70212,0
TjPwm5FAwoE,2022Q2,X6efCWparbb,LazyMB7eea7,70212,0
